name_clean,geometry
karapınar mahallesi,"POLYGON ((33.0874246 39.0923824, 33.0880415 39.0928737, 33.0883634 39.0932068, 33.0885243 39.0934233, 33.0888247 39.0937397, 33.0898547 39.094256, 33.0919361 39.0953967, 33.094629 39.0972702, 33.0978262 39.0991852, 33.1008732 39.101017, 33.1027079 39.1020577, 33.1047034 39.1030402, 33.1063449 39.1037728, 33.1084156 39.1048052, 33.1113338 39.1065285, 33.1117737 39.106795, 33.1106579 39.1072279, 33.1109261 39.1082685, 33.1107974 39.1091843, 33.1113982 39.1091343, 33.1111836 39.1104497, 33.1100571 39.1104413, 33.1101107 39.1126807, 33.1102073 39.1135548, 33.1101322 39.1139793, 33.1096387 39.113946, 33.1088984 39.1139294, 33.1084371 39.1139044, 33.1067741 39.1139627, 33.105433 39.1140459, 33.1042635 39.1141624, 33.1041348 39.1133633, 33.104167 39.1128139, 33.1013453 39.1129887, 33.1014204 39.1131885, 33.1019354 39.1140292, 33.1025576 39.1152529, 33.1031799 39.1163267, 33.1036305 39.1170343, 33.1042421 39.1184577, 33.104639 39.1193983, 33.1055617 39.12083, 33.1064629 39.1223615, 33.1071389 39.1233769, 33.1076646 39.1243092, 33.1081098 39.1251082, 33.1081581 39.1251581, 33.1083083 39.1255701, 33.1084746 39.1255451, 33.1101268 39.1253287, 33.1110549 39.1251789, 33.1109852 39.1245921, 33.1108564 39.1235642, 33.1107813 39.1222824, 33.1106847 39.1214293, 33.1123209 39.1213252, 33.1123102 39.1212378, 33.1147456 39.1211379, 33.1146491 39.1203347, 33.1147778 39.1192152, 33.1150514 39.1192901, 33.1159794 39.1192901, 33.1159741 39.1184119, 33.1177121 39.1183412, 33.1185597 39.1183287, 33.1200832 39.1183287, 33.1207859 39.1182579, 33.1208718 39.118774, 33.1209201 39.119057, 33.1213653 39.1190237, 33.1216174 39.1189987, 33.1218642 39.1189987, 33.1220573 39.1189946, 33.122642 39.1189738, 33.1228244 39.118749, 33.1228888 39.118903, 33.123039 39.1189987, 33.1231624 39.1190362, 33.1234896 39.1190612, 33.1244552 39.1191111, 33.1251633 39.1191028, 33.1255013 39.1190528, 33.1256676 39.1190487, 33.1257909 39.1190279, 33.1263381 39.1190778, 33.1267458 39.119107, 33.127234 39.1191569, 33.1276363 39.1191944, 33.1278294 39.1191611, 33.1280976 39.1191735, 33.1285697 39.1194441, 33.1289828 39.1196397, 33.1292832 39.1196771, 33.1298518 39.1193858, 33.1302595 39.1192693, 33.1306243 39.1191944, 33.131032 39.1193317, 33.1322014 39.1197687, 33.1332314 39.1201516, 33.133918 39.1205053, 33.1344813 39.1208424, 33.135184 39.1211754, 33.1354362 39.1213419, 33.1361711 39.1218579, 33.1368846 39.1224572, 33.1374156 39.1227943, 33.1378984 39.1230773, 33.1384563 39.1234394, 33.1388104 39.1236599, 33.1397009 39.1240678, 33.1402159 39.1243092, 33.140645 39.1245339, 33.1409347 39.1247919, 33.1416321 39.1251165, 33.1422114 39.1253828, 33.1436598 39.1260736, 33.1443357 39.1266729, 33.1457949 39.1275718, 33.1465673 39.1280378, 33.1470609 39.1282709, 33.1480265 39.1288202, 33.1487238 39.1291697, 33.1491744 39.1294277, 33.1497109 39.1297357, 33.150537 39.130285, 33.150934 39.1306428, 33.1513953 39.1310423, 33.1518352 39.1312337, 33.1524789 39.1315833, 33.1534231 39.1321825, 33.1542921 39.1328066, 33.1551719 39.1333725, 33.1556868 39.1338386, 33.1562126 39.134238, 33.1564808 39.134496, 33.1569528 39.1347623, 33.1572425 39.1349454, 33.1576395 39.13527, 33.1579506 39.1355529, 33.1582832 39.1359607, 33.1590021 39.1363102, 33.1595063 39.1365432, 33.1600428 39.1368178, 33.1608903 39.137367, 33.1617486 39.1376583, 33.1619418 39.1378663, 33.1622958 39.1382242, 33.1628913 39.1388358, 33.1636369 39.1396721, 33.1651711 39.1384988, 33.166244 39.1375668, 33.1668126 39.1368345, 33.1673276 39.1361604, 33.1696343 39.1344877, 33.172456 39.1323073, 33.1734538 39.1314085, 33.1748271 39.1301601, 33.1756318 39.130751, 33.176651 39.1299188, 33.1785929 39.1286454, 33.1813717 39.1269059, 33.1851804 39.1246171, 33.186779 39.1237182, 33.1864357 39.1229941, 33.1868134 39.1229463, 33.1879699 39.122736, 33.1886152 39.1226479, 33.1895363 39.122528, 33.1904268 39.1223365, 33.1916606 39.1219953, 33.1920683 39.1219287, 33.1937957 39.1217622, 33.1941926 39.1217039, 33.194654 39.1215624, 33.1961453 39.1213627, 33.1966109 39.1213698, 33.1972396 39.1213793, 33.1979048 39.121396, 33.198806 39.1212378, 33.1998145 39.1210048, 33.2002008 39.1209382, 33.2017243 39.1209215, 33.2026572 39.1209701, 33.2031651 39.1209664, 33.2038406 39.1209285, 33.2043528 39.1208383, 33.2058763 39.1208714, 33.2072234 39.1207797, 33.2090227 39.1204646, 33.2108677 39.1200081, 33.2122936 39.1196144, 33.2132637 39.119437, 33.2147872 39.1192028, 33.2148564 39.1188822, 33.2149851 39.118183, 33.2149851 39.1175837, 33.2149851 39.1173756, 33.2150602 39.1167679, 33.2153606 39.1158856, 33.2156181 39.1155027, 33.2158542 39.115153, 33.2161438 39.1146453, 33.2163906 39.113946, 33.2168627 39.1123893, 33.2172811 39.1112572, 33.2174098 39.1109242, 33.2177853 39.1101999, 33.218354 39.109101, 33.2186866 39.1085266, 33.2193518 39.107486, 33.2196522 39.1070614, 33.2199526 39.1065868, 33.2202423 39.1059707, 33.2208109 39.1046886, 33.2217014 39.1030152, 33.2217765 39.1027155, 33.2222485 39.1017663, 33.223021 39.1001427, 33.2231712 39.0998846, 33.2233536 39.0996432, 33.2237291 39.099077, 33.2240295 39.0985774, 33.224802 39.0975783, 33.2253599 39.0968872, 33.2259607 39.0960795, 33.2261324 39.0958047, 33.2266259 39.0952469, 33.2273018 39.0944142, 33.2275057 39.0940645, 33.2282781 39.0930153, 33.2291043 39.0919744, 33.2295656 39.0914415, 33.2306063 39.0902424, 33.231765 39.0889683, 33.2329774 39.0882188, 33.2337284 39.0877108, 33.2341576 39.0873361, 33.2344365 39.0871029, 33.2347262 39.0867365, 33.2351768 39.0862452, 33.2354128 39.085962, 33.2357883 39.0855706, 33.2359949 39.0851647, 33.2360566 39.0851126, 33.2355469 39.0842049, 33.2350266 39.0829973, 33.2343078 39.0816815, 33.2333636 39.0797326, 33.2321298 39.0769092, 33.2313895 39.0753517, 33.22963 39.0720367, 33.2293832 39.0714203, 33.2292867 39.0710455, 33.2288468 39.0695212, 33.227613 39.0671805, 33.2272696 39.0664641, 33.2268619 39.0656478, 33.2250702 39.0622407, 33.2241797 39.0607578, 33.2239437 39.0601913, 33.2232785 39.0589584, 33.2226455 39.0574255, 33.2217336 39.055326, 33.2213581 39.0543929, 33.2207036 39.0528599, 33.2199633 39.0510686, 33.2195985 39.050252, 33.2186866 39.048319, 33.2186329 39.0481523, 33.2170665 39.0448694, 33.2165193 39.0436195, 33.2146418 39.039703, 33.2133329 39.0370197, 33.2099104 39.0379613, 33.2022929 39.0396863, 33.1988811 39.040503, 33.192637 39.0419113, 33.191328 39.0423112, 33.1905019 39.0425862, 33.1897402 39.0429695, 33.1886351 39.0436361, 33.1873369 39.0443361, 33.1863069 39.044886, 33.1850946 39.0455277, 33.1835711 39.0463859, 33.1814682 39.0476774, 33.1798911 39.0485523, 33.1783247 39.0496271, 33.1771982 39.050327, 33.1747413 39.0517518, 33.173368 39.0525933, 33.1721449 39.0533681, 33.1690121 39.0551011, 33.1680465 39.0556093, 33.1671023 39.0559925, 33.1664157 39.0563258, 33.1654394 39.0568173, 33.1646347 39.0569423, 33.1637227 39.0573588, 33.1625962 39.0579753, 33.1606436 39.0590334, 33.1600964 39.0594582, 33.15956 39.0598914, 33.1587124 39.0604246, 33.1577897 39.0608245, 33.1560302 39.0614659, 33.1550646 39.0617075, 33.1539488 39.0620158, 33.1530476 39.0623157, 33.151449 39.0624739, 33.1504404 39.0628321, 33.1492495 39.063282, 33.1480586 39.0636235, 33.1464922 39.0642316, 33.1461489 39.0643983, 33.1449151 39.0646732, 33.1407952 39.0653229, 33.1403232 39.0653895, 33.139615 39.0656728, 33.1387246 39.065956, 33.137362 39.066056, 33.1371367 39.0652146, 33.1361925 39.065198, 33.1360423 39.0648897, 33.13586 39.0646065, 33.1355488 39.0644732, 33.135184 39.0645482, 33.1349158 39.0647648, 33.1345189 39.0650647, 33.1343365 39.0652313, 33.1343257 39.0654145, 33.1340468 39.0656478, 33.1332743 39.065856, 33.1329632 39.065981, 33.1326628 39.0659393, 33.1323838 39.0660476, 33.1319117 39.065881, 33.131665 39.0656228, 33.131386 39.0651813, 33.1313753 39.0648148, 33.1313324 39.0643899, 33.1313002 39.0640734, 33.1312036 39.0638235, 33.1311178 39.0636652, 33.1310213 39.0634236, 33.130914 39.0632487, 33.1307316 39.0630821, 33.1306136 39.0630237, 33.130399 39.0630487, 33.1302595 39.063182, 33.1300771 39.0634236, 33.1300557 39.0635319, 33.1302273 39.0638485, 33.1303024 39.064115, 33.1301951 39.0644566, 33.1300771 39.0650563, 33.1299269 39.0653979, 33.1297982 39.0656478, 33.1297982 39.0658061, 33.129884 39.0660643, 33.1298303 39.0662309, 33.1291544 39.0672638, 33.1289506 39.0673221, 33.1288433 39.067572, 33.1282425 39.0682217, 33.1269443 39.0692713, 33.1263918 39.0697086, 33.1243801 39.0712621, 33.1222987 39.0726198, 33.1206679 39.0737192, 33.1196701 39.0743939, 33.1187582 39.0749186, 33.1176746 39.0752185, 33.1166768 39.07551, 33.1149709 39.0759014, 33.1134045 39.0766677, 33.1119347 39.0772923, 33.1110763 39.0775589, 33.1086838 39.0784917, 33.1067634 39.079008, 33.1058407 39.0791996, 33.104639 39.079666, 33.1025898 39.0801491, 33.1008196 39.0805988, 33.0987275 39.0810652, 33.0981696 39.081365, 33.0961311 39.0826892, 33.0970108 39.0836969, 33.0968606 39.0843423, 33.096748 39.0845213, 33.0965012 39.0846837, 33.0965173 39.0847462, 33.0965066 39.084817, 33.0964637 39.0849419, 33.0963939 39.0850377, 33.0963886 39.0851542, 33.0964529 39.0852042, 33.0966514 39.0853125, 33.0966836 39.0854332, 33.0966353 39.0855956, 33.096528 39.0856997, 33.0966407 39.0858455, 33.0964208 39.0860245, 33.0962759 39.0861744, 33.0961686 39.086291, 33.0960131 39.0863659, 33.0958307 39.0864034, 33.0956751 39.0864242, 33.0955034 39.0864409, 33.0954176 39.0864409, 33.0952835 39.0864284, 33.0950957 39.0864492, 33.095026 39.0864867, 33.0949616 39.0865491, 33.094908 39.0866532, 33.0949241 39.0868031, 33.0949509 39.0868531, 33.0948973 39.0869697, 33.0948329 39.0870446, 33.0947524 39.087078, 33.0946237 39.087078, 33.0945325 39.0870946, 33.0944681 39.0871612, 33.094452 39.0872154, 33.0943716 39.0872362, 33.0942857 39.0872154, 33.094275 39.0871654, 33.0942696 39.0871154, 33.094157 39.0870488, 33.0940658 39.0870405, 33.0939263 39.0870696, 33.0937815 39.0871321, 33.0936849 39.0872029, 33.0933899 39.0872112, 33.093304 39.0873403, 33.0932343 39.0874111, 33.0930948 39.0874485, 33.092789 39.0874319, 33.0926603 39.0874569, 33.0925155 39.0875485, 33.0921775 39.0875609, 33.0918932 39.0875526, 33.0919039 39.0877983, 33.0917644 39.0878108, 33.0916357 39.0878066, 33.0914962 39.0877941, 33.0913943 39.0879732, 33.0913943 39.0880315, 33.0912977 39.0881147, 33.0912119 39.0881605, 33.0911261 39.0881938, 33.0910456 39.0883104, 33.0910456 39.088402, 33.0909866 39.0885394, 33.09089 39.0886643, 33.0908149 39.088731, 33.0907506 39.0887559, 33.0906701 39.0888101, 33.090595 39.0888933, 33.0905843 39.0889725, 33.0905896 39.0890474, 33.090595 39.0891223, 33.0906272 39.0891973, 33.090595 39.089393, 33.090477 39.0895928, 33.089962 39.0901299, 33.0888462 39.0910917, 33.0874246 39.0923824))"
,"LINESTRING (32.8038523 39.4180436, 32.8053704 39.4203891, 32.8067992 39.4197682, 32.809121 39.4215618, 32.8067992 39.4265285, 32.8085852 39.4268734, 32.8076029 39.4314259, 32.8056383 39.4314948, 32.8050132 39.4340468, 32.806442 39.435909, 32.8057276 39.4376333, 32.8070671 39.4419781, 32.8034058 39.4433574, 32.80287 39.4471502, 32.805549 39.4492879, 32.805549 39.4524598, 32.8041202 39.4569417, 32.8067992 39.4581827, 32.8099248 39.4574243, 32.8117108 39.4582517, 32.8085852 39.4634915, 32.813854 39.4627332, 32.8176046 39.4641809, 32.8194799 39.4639052, 32.8219803 39.4653529, 32.8199264 39.4680416, 32.8214445 39.4678348, 32.8242128 39.469834, 32.8246593 39.4680416, 32.827249 39.4719709, 32.8271597 39.4752797, 32.8304638 39.4772097, 32.8297494 39.4785883, 32.8271597 39.4804493, 32.8267132 39.4850672, 32.8301066 39.4967139, 32.8287671 39.4975408, 32.8263489 39.5013042, 32.829783 39.5040361)"
,"LINESTRING (32.8038523 39.4180436, 32.8116441 39.4158128, 32.8154328 39.4125855, 32.8197073 39.4109342, 32.8260219 39.4134861, 32.8239818 39.4148371, 32.8301021 39.4172387, 32.8308793 39.4235427, 32.8327251 39.4284204, 32.8371939 39.4320221, 32.8363195 39.4347233, 32.8369024 39.4365241, 32.8406912 39.4367492, 32.8447714 39.439075, 32.8480744 39.4432764, 32.8442856 39.4445518, 32.8467143 39.4465773, 32.8584692 39.4483027, 32.860315 39.4501031, 32.8843104 39.4559541, 32.8830475 39.4591044, 32.8887792 39.4612795, 32.888682 39.4631545, 32.8914021 39.4663045, 32.9026371 39.4713695)"
,"LINESTRING (32.8862057 39.5111019, 32.8813948 39.5132545, 32.8760517 39.5104814, 32.8751773 39.5115307, 32.8675027 39.509582, 32.8664341 39.5098069, 32.8652683 39.5081579, 32.8639082 39.508083, 32.8639082 39.509507, 32.8623539 39.5093571, 32.8608967 39.5115307, 32.8596337 39.511081, 32.8585651 39.5124301, 32.8573993 39.5118305, 32.8580794 39.5107812, 32.8574965 39.5098818, 32.8557478 39.5100317, 32.8508905 39.509582, 32.8478789 39.5084577, 32.8421472 39.5085327, 32.84069 39.5075583, 32.8403985 39.5050848, 32.8395242 39.5052347, 32.838747 39.508083, 32.8379699 39.5082329, 32.8365126 39.5076332, 32.8363183 39.5062091, 32.8355412 39.506359, 32.8325296 39.5070336, 32.829783 39.5040361)"
gölbaşı - bala ilçe sınırı,"LINESTRING (32.8862057 39.5111019, 32.8878426 39.5086067, 32.8926731 39.5102564, 32.895999 39.5062851, 32.8971076 39.5028635, 32.8937817 39.5018248, 32.8955239 39.5009082, 32.8975828 39.5012748, 32.9055016 39.5107451, 32.9076397 39.5076903, 32.9065965 39.5012551, 32.9091305 39.5002775, 32.9142124 39.5045132, 32.9151489 39.5039436, 32.9181868 39.4996976, 32.9193458 39.4980777)"
,"LINESTRING (33.1213743 39.2477495, 33.1211829 39.2488554, 33.1205016 39.2487349, 33.1194717 39.2484566, 33.1191659 39.2484067, 33.1184363 39.2483652, 33.1180125 39.2482821, 33.1178033 39.2486269, 33.1174171 39.2488388, 33.1169383 39.2490278, 33.1153029 39.2491328, 33.1152713 39.2485563, 33.11526 39.2484561, 33.112852 39.2481492, 33.1118244 39.2480409, 33.1089193 39.2450512, 33.1049893 39.2424528, 33.1034883 39.2468103, 33.1025693 39.247826)"
,"LINESTRING (33.1438798 39.1907219, 33.1467728 39.1926967, 33.1469915 39.1936079, 33.1477022 39.1943915, 33.1483765 39.1954485, 33.1497433 39.1980181, 33.1514381 39.1999316, 33.1540988 39.2020274, 33.1558483 39.2029751, 33.1560488 39.2072395, 33.1572334 39.2098273, 33.1593656 39.2115221, 33.1614796 39.2123969, 33.1640309 39.2171533, 33.1639763 39.218994, 33.1633384 39.2216729, 33.1632473 39.2226388, 33.1627735 39.2279419, 33.1622154 39.2368486)"
,"LINESTRING (33.3160209 39.5632759, 33.3173231 39.5634064, 33.318321 39.5635215, 33.319097 39.5636097, 33.3263778 39.5643628, 33.3294026 39.5647151, 33.3305916 39.5649994, 33.3319479 39.5653287, 33.3326972 39.5654727, 33.3334204 39.5656423, 33.3348763 39.5659656, 33.33696 39.5664302, 33.3383073 39.5666764, 33.3393769 39.5668564, 33.3421717 39.5673319, 33.3430706 39.5675113, 33.3434546 39.5676655, 33.3451262 39.5687272, 33.3455854 39.5690152, 33.3465626 39.5695286, 33.3474205 39.5698732, 33.3481829 39.5702672, 33.3489501 39.5707494, 33.3494186 39.5710446, 33.3500469 39.5716358, 33.3501727 39.5718152, 33.3505457 39.5723012, 33.3511248 39.5730273, 33.3513509 39.5732864, 33.351678 39.5735556, 33.3519407 39.5737741, 33.3522675 39.5739965, 33.352647 39.5742106, 33.3529453 39.5743582, 33.3532006 39.5744755, 33.3535888 39.5746304, 33.3540843 39.5748019, 33.3547012 39.5749669, 33.355916 39.5752762, 33.3566226 39.5754614, 33.3573101 39.575658, 33.3579043 39.5758621, 33.3585932 39.5762672, 33.3592397 39.5767871, 33.3597849 39.5772974, 33.3603091 39.577778, 33.3608853 39.5784499, 33.3611139 39.578637, 33.3613649 39.5787328, 33.3616238 39.5788215, 33.3629288 39.5791955, 33.3637005 39.5794355, 33.3640707 39.5795381, 33.3644056 39.5796077, 33.3695323 39.5799165, 33.3716505 39.5800275, 33.375614 39.5801824, 33.3772965 39.5802358, 33.3782158 39.5802076, 33.3793746 39.5801685, 33.3797703 39.5802096, 33.3807487 39.5804888)"
,"LINESTRING (32.9089317 39.228289, 32.909098 39.2279794, 32.9088485 39.2279565, 32.9087198 39.2278942, 32.9086661 39.2278443, 32.9086339 39.2277737, 32.908693 39.2276698, 32.9087895 39.2275368, 32.9088217 39.2274205, 32.9088861 39.2273207, 32.9089773 39.2272875, 32.9091543 39.2273041, 32.9092991 39.2273207, 32.9093474 39.2272916, 32.9093689 39.2272418, 32.9094493 39.2272127, 32.9095781 39.2271878, 32.9096854 39.2271545, 32.9098141 39.2271337, 32.909916 39.2271711, 32.9100448 39.2272252, 32.9101253 39.227221, 32.9102647 39.2272168, 32.9103506 39.2271628, 32.9106992 39.2263109, 32.9106939 39.225991, 32.9107261 39.2257541, 32.9106939 39.2255255, 32.9106402 39.2254216, 32.9109353 39.2254133, 32.9110855 39.2254092, 32.9111284 39.2253427, 32.9111713 39.2252637, 32.9112303 39.2250892, 32.9112571 39.2250061, 32.9112679 39.2249354, 32.9111606 39.224898, 32.9110962 39.224844, 32.9107851 39.2246113, 32.9106188 39.2244741, 32.9105437 39.2243827, 32.9104578 39.2241749, 32.9104096 39.2239173, 32.9103827 39.2237427, 32.9104471 39.2235433, 32.9105115 39.2234186, 32.9105812 39.2232731, 32.9105061 39.2231734, 32.910769 39.223136, 32.9111284 39.2230945, 32.9113859 39.2230945, 32.9113322 39.2229158, 32.9112786 39.2227121, 32.9112464 39.2224836, 32.9112464 39.2221469, 32.9113108 39.2216399, 32.9113966 39.2213532, 32.9114932 39.2212451, 32.9115844 39.2211994, 32.9115736 39.2209542, 32.9115361 39.2206841, 32.9113805 39.2205469, 32.9112732 39.220522, 32.9113215 39.2204181, 32.9113376 39.2203558, 32.9113001 39.2202228, 32.911225 39.2199028, 32.9109728 39.2191713)"
,"LINESTRING (32.9287143 39.2080199, 32.9286379 39.2083815, 32.9286486 39.2084813, 32.9287612 39.2088678, 32.9290134 39.2096576, 32.9292065 39.2096534, 32.9295176 39.2096451, 32.9300541 39.2097283, 32.9300487 39.2095537, 32.930274 39.2095869, 32.9305959 39.2096036, 32.9303652 39.2109835, 32.9303652 39.2110459, 32.9306602 39.2113285, 32.9309338 39.2116693, 32.9310572 39.2117234, 32.9313147 39.211819, 32.9316741 39.2120143, 32.9324305 39.212405, 32.9328972 39.2125921, 32.9330313 39.2126669, 32.9335678 39.2128248, 32.9337287 39.2125754, 32.9337287 39.2124715, 32.9336268 39.2121598, 32.9336107 39.2120393, 32.9335624 39.2117151, 32.9343402 39.2118107, 32.9342008 39.2126004, 32.9342759 39.2126586, 32.9366523 39.2144208, 32.9372638 39.2158381, 32.9390609 39.2156137, 32.9398119 39.2156843, 32.9402465 39.2157176, 32.9409331 39.2157841, 32.9410511 39.2158173, 32.9415286 39.2158838, 32.9421776 39.2160168, 32.9433525 39.2162537, 32.9435724 39.2162039, 32.9436582 39.2163493, 32.944082 39.2170974, 32.9440927 39.2171722, 32.944656 39.2169312, 32.9453856 39.2167982, 32.9469037 39.216499, 32.9472095 39.21642, 32.9476815 39.2164075, 32.9482287 39.2163327, 32.9486901 39.2162163, 32.9488242 39.2165571, 32.9489261 39.2168688, 32.9507822 39.2165738, 32.950927 39.2163701, 32.9511362 39.2161457, 32.9513133 39.2163285, 32.9515117 39.2165114, 32.9516512 39.2165447, 32.9519087 39.2165447, 32.9523486 39.2166403, 32.9532766 39.2168938, 32.9534697 39.2166361, 32.9536951 39.2163078, 32.9537433 39.216233, 32.9540437 39.2157758, 32.9551488 39.2158838, 32.9554439 39.2158797, 32.9559427 39.2158464, 32.956211 39.2158257, 32.9563451 39.2158215, 32.9585928 39.2158049, 32.9586679 39.2154724, 32.9593062 39.2151149, 32.959376 39.2150401, 32.9597944 39.2151025, 32.9600841 39.2150568, 32.9605454 39.2148323, 32.9609638 39.2147409, 32.9612535 39.2150609, 32.9612213 39.2154017, 32.9613072 39.2154641, 32.9619026 39.2154391, 32.9622191 39.2154391, 32.9621977 39.2155555, 32.9624927 39.2155638, 32.9629487 39.2153726, 32.9634637 39.2153352, 32.9641825 39.2157134, 32.9645097 39.2157467, 32.9649442 39.2157799, 32.9653144 39.2158755, 32.9661834 39.2160085, 32.9669452 39.2160667, 32.9678142 39.2159503, 32.968812 39.2158257, 32.968812 39.2160542, 32.9690373 39.2160418, 32.9699707 39.2159836, 32.9713923 39.2158173, 32.9718107 39.2157841, 32.9719019 39.2161083, 32.9719984 39.2165239, 32.9719984 39.2167566, 32.9730606 39.2170351, 32.9737687 39.2171806, 32.9739457 39.2171348, 32.9745358 39.2172138, 32.9748845 39.2170891, 32.975598 39.2168314, 32.9765528 39.2165987, 32.976703 39.2167691, 32.9773521 39.2167109, 32.977041 39.2156968, 32.9772556 39.2159296, 32.9773682 39.2161457, 32.9775345 39.2163119, 32.9777062 39.2163701, 32.9778725 39.2163867, 32.9779369 39.2164366, 32.9779744 39.2167151, 32.9781192 39.2173094, 32.9786986 39.2174258, 32.9788274 39.2175671, 32.9788917 39.2177042, 32.9790312 39.2176336, 32.9802221 39.2171182, 32.9806727 39.216952, 32.9805547 39.2173136, 32.9815364 39.2175504, 32.9825932 39.2178123, 32.9828238 39.2172969, 32.9830277 39.2169353, 32.983591 39.2162579, 32.9830867 39.2172429, 32.9840201 39.2173884, 32.9840738 39.2167982, 32.9850769 39.2169603, 32.9852861 39.2163784, 32.9853505 39.2163078, 32.9854363 39.2163202, 32.9865521 39.2165405, 32.9883921 39.2167816, 32.9884779 39.2168148, 32.988655 39.2161457, 32.9894918 39.2159296, 32.9898298 39.2160002, 32.9904896 39.2161457, 32.990731 39.216208, 32.9929411 39.2168938, 32.9935795 39.2170808, 32.9945612 39.2173302, 32.9953712 39.2175504, 32.9965836 39.2178081, 32.9975116 39.2181115, 32.9979622 39.2182653, 33.0000651 39.2187682, 33.0015403 39.2191381, 33.003332 39.2195453, 33.005569 39.2200067, 33.0065131 39.2202519, 33.006953 39.2203932, 33.0075994 39.2206155)"
,"LINESTRING (33.0327585 39.1670982, 33.0328712 39.1679654, 33.0332762 39.1686828, 33.0332547 39.1687369, 33.0325788 39.1695063, 33.0334747 39.1698307, 33.0335176 39.1699263, 33.0335605 39.1699929, 33.0338126 39.1706832, 33.0338716 39.1710284, 33.0338395 39.1711989, 33.0342579 39.1714318, 33.0338073 39.1717562, 33.0334103 39.1720681, 33.0324233 39.1731078, 33.0322355 39.1733116, 33.0321711 39.1733365, 33.0320692 39.1733823, 33.0316615 39.173636, 33.0312377 39.1738772, 33.030991 39.1740518, 33.030948 39.1741267, 33.0308354 39.1743513, 33.0307656 39.1745675, 33.0308783 39.1748628, 33.0310821 39.1752578, 33.0309641 39.175262, 33.0302507 39.1754491, 33.0306154 39.1762476, 33.0308407 39.1766011, 33.0308944 39.1766884, 33.0307656 39.1769545, 33.0302721 39.1771042, 33.0299932 39.1772706, 33.0297732 39.1773787, 33.029623 39.1775866, 33.0295908 39.1777613, 33.0295855 39.1779692, 33.0296928 39.1785015, 33.0296874 39.178593, 33.0295801 39.1789963, 33.0295747 39.1793207, 33.0295801 39.1798238, 33.0296981 39.180643, 33.0297089 39.1813083, 33.0296767 39.1816327, 33.0294835 39.1841276, 33.0293441 39.1840943, 33.0295586 39.1849675, 33.0301487 39.1861234, 33.0302131 39.1862066, 33.0308032 39.187587, 33.0314684 39.1891337, 33.0301702 39.1893, 33.0289578 39.1895079, 33.0291617 39.191462, 33.0293119 39.1926594, 33.0295157 39.1938069, 33.0311358 39.193599, 33.0312753 39.1942642, 33.0321228 39.1940813, 33.031801 39.1925513, 33.0339146 39.1922769, 33.0344403 39.1936406, 33.0346441 39.1935907, 33.0356848 39.1933828, 33.0357385 39.193915, 33.0360389 39.1956278, 33.03635 39.196426, 33.0368328 39.1975485, 33.0371869 39.1982386, 33.0377233 39.1990534, 33.0352127 39.1994026, 33.0356097 39.2008077, 33.0355963 39.2009574)"
